  a,b,c,d,e,f,g,h,i,j,k
  2.382,-24.814,73.115,-0.216675,-0.225664,0.00898833,1,
  2.392,-24.769,72.9692,-0.216249,-0.225255,0.00900618,1,
  2.402,-24.724,72.8236,-0.215823,-0.224845,0.00902261,1,
  2.412,-24.6788,72.6783,-0.215397,-0.224435,0.00903773,1,
  2.422,-24.6336,72.5333,-0.214972,-0.224024,0.00905156,1,
  2.432,-24.5883,72.3886,-0.214548,-0.223612,0.00906417,1,
  2.442,-24.5429,72.2442,-0.214124,-0.2232,0.00907559,1,
  2.452,-24.4975,72.1001,-0.213701,-0.222787,0.00908588,1,
  2.462,-24.452,71.9562,-0.213279,-0.222374,0.00909504,1,
  2.472,-24.4065,71.8126,-0.212857,-0.22196,0.00910319,1,
  2.482,-24.361,71.6693,-0.212436,-0.221547,0.00911031,1,
  2.492,-24.3154,71.5263,-0.212016,-0.221132,0.00911647,1,
  2.502,-24.2698,71.3835,-0.211596,-0.220718,0.00912169,1,
  2.512,-24.2242,71.241,-0.211177,-0.220303,0.00912602,1,
  2.522,-24.1786,71.0988,-0.210759,-0.219888,0.00912947,1,
  2.532,-24.1329,70.9569,-0.210341,-0.219473,0.0091321,1,
  2.542,-24.0873,70.8153,-0.209924,-0.219058,0.00913394,1,
  2.552,-24.0416,70.6739,-0.209508,-0.218643,0.009135,1,
  2.562,-23.9959,70.5328,-0.209092,-0.218228,0.00913533,1,
  2.572,-23.9502,70.392,-0.208678,-0.217813,0.00913496,1,
  2.582,-23.9046,70.2515,-0.208263,-0.217397,0.0091339,1,
  2.592,-23.8589,70.1112,-0.20785,-0.216982,0.00913218,1,
  2.602,-23.8133,69.9713,-0.207437,-0.216567,0.00912985,1,
  2.612,-23.7676,69.8316,-0.207025,-0.216152,0.00912692,1,
  2.622,-23.722,69.6921,-0.206614,-0.215737,0.00912339,1,
  2.632,-23.6764,69.553,-0.206203,-0.215323,0.00911932,1,
  2.642,-23.6308,69.4141,-0.205794,-0.214908,0.00911471,1,
  2.652,-23.5852,69.2755,-0.205385,-0.214494,0.00910959,1,
  2.662,-23.5397,69.1372,-0.204976,-0.21408,0.00910398,1,
  2.672,-23.4942,68.9991,-0.204569,-0.213666,0.00909791,1,
  2.682,-23.4487,68.8613,-0.204162,-0.213253,0.00909138,1,
  2.692,-23.4033,68.7238,-0.203755,-0.21284,0.00908439,1,
  2.702,-23.3579,68.5866,-0.20335,-0.212427,0.00907702,1,
  2.712,-23.3125,68.4496,-0.202945,-0.212015,0.00906924,1,
  2.722,-23.2672,68.3129,-0.202541,-0.211603,0.00906109,1,
  2.732,-23.2219,68.1765,-0.202138,-0.211191,0.00905256,1,
  2.742,-23.1767,68.0403,-0.201736,-0.21078,0.00904371,1,
  2.752,-23.1315,67.9044,-0.201334,-0.210369,0.00903446,1,
  2.762,-23.0864,67.7688,-0.200933,-0.209958,0.0090249,1,
  2.772,-23.0413,67.6334,-0.200533,-0.209548,0.00901503,1,
  2.782,-22.9962,67.4984,-0.200134,-0.209138,0.00900492,1,
  2.792,-22.9512,67.3635,-0.199735,-0.208729,0.00899451,1,
  2.802,-22.9063,67.229,-0.199337,-0.208321,0.00898383,1,
  2.812,-22.8614,67.0947,-0.19894,-0.207912,0.00897287,1,
  2.822,-22.8166,66.9607,-0.198543,-0.207505,0.00896168,1,
  2.832,-22.7718,66.827,-0.198147,-0.207098,0.00895025,1,
  2.842,-22.7271,66.6935,-0.197752,-0.206691,0.00893857,1,
  2.852,-22.6824,66.5602,-0.197358,-0.206285,0.00892671,1,
  2.862,-22.6378,66.4273,-0.196965,-0.205879,0.00891463,1,
  2.872,-22.5933,66.2946,-0.196572,-0.205474,0.00890234,1,
  2.882,-22.5488,66.1622,-0.19618,-0.20507,0.0088899,1,
  2.892,-22.5044,66.03,-0.195789,-0.204666,0.00887723,1,
  2.902,-22.4601,65.8981,-0.195398,-0.204263,0.00886441,1,
  2.912,-22.4158,65.7665,-0.195009,-0.20386,0.00885143,1,
  2.922,-22.3715,65.6351,-0.19462,-0.203458,0.00883828,1,
  2.932,-22.3274,65.504,-0.194232,-0.203057,0.00882498,1,
  2.942,-22.2833,65.3731,-0.193844,-0.202656,0.00881156,1,
  2.952,-22.2393,65.2426,-0.193457,-0.202255,0.00879799,1,
  2.962,-22.1953,65.1122,-0.193071,-0.201856,0.00878429,1,
  2.972,-22.1515,64.9821,-0.192686,-0.201457,0.00877047,1,
  2.982,-22.1077,64.8523,-0.192302,-0.201058,0.00875654,1,
  2.992,-22.0639,64.7228,-0.191918,-0.200661,0.00874249,1,
  3.002,-22.0202,64.5935,-0.191535,-0.200263,0.00872832,1,
  3.012,-21.9766,64.4644,-0.191153,-0.199867,0.00871406,1,
  3.022,-21.9331,64.3357,-0.190771,-0.199471,0.0086997,1,
  3.032,-21.8897,64.2071,-0.190391,-0.199076,0.00868525,1,
  3.042,-21.8463,64.0789,-0.190011,-0.198681,0.00867072,1,
  3.052,-21.803,63.9509,-0.189631,-0.198288,0.00865612,1,
  3.062,-21.7597,63.8231,-0.189253,-0.197894,0.00864145,1,
  3.072,-21.7166,63.6956,-0.188875,-0.197502,0.00862668,1,
  3.082,-21.6735,63.5683,-0.188498,-0.19711,0.00861186,1,
  3.092,-21.6305,63.4413,-0.188122,-0.196719,0.00859697,1,
  3.102,-21.5875,63.3146,-0.187746,-0.196328,0.00858202,1,
  3.112,-21.5447,63.1881,-0.187371,-0.195938,0.00856703,1,
